"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge"
"1","a2",15,6,2.41150000358373,1,1,18.2462085038424,0
"2","a2",15,35,4.36349999509496,0,1,1.91379152238369,1
"3","a2",15,15,4.49309999364018,1,1,39.4462084863335,0
"4","a2",15,36,11.1088999881387,1,1,-0.0562084838747978,1
"5","a2",15,13,2.89600002801372,0,1,17.349999997532,0
"6","a2",15,43,0.25048851966858,0,1,16.729736328125,0
"7","a2",15,4,3.49950000513298,0,1,14.7262084763497,0
"8","a2",15,34,3.44999999216525,0,1,6.35379152372479,0
"9","a2",15,7,3.44899997315276,0,1,1.08999999938533,1
"10","a2",15,12,31.6008000192962,1,1,5.93999999691732,0
"11","a2",15,5,7.75689999250639,1,1,14.7062084637582,0
"12","a2",15,22,8.52109999906491,1,1,27.9299999994691,0
"13","a2",15,14,2.83020001553483,0,1,22.8200000012293,0
"14","a2",15,32,13.0002000470508,1,1,1.78999999770895,0
"15","a2",15,33,5.93400004704855,0,1,5.90379149653018,0
"16","a2",15,0,5.07890001867097,0,1,1.50620848871768,1
"17","a2",15,21,4.77690004300969,1,1,5.36999999894761,0
"18","a2",15,31,5.0265000491417,0,1,11.0737915150821,0
"19","a2",15,11,8.36180001635389,1,1,27.3700000019744,0
"20","a2",15,1,20.5542999398783,1,1,3.19620850495994,0
"21","a2",15,2,6.3090999827968,1,1,0.27000000118278,1
"22","a2",15,16,6.65689999170895,1,1,12.8900000010617,0
"23","a2",15,19,3.79420001167846,0,1,43.01379150711,0
"24","a2",15,9,2.81009999796757,0,1,8.95000000018626,0
"25","a2",15,29,4.78390000453,1,1,16.5237915236503,0
"26","a2",15,20,11.3039999781796,1,1,18.1500000006054,0
"27","a2",15,3,2.5944999806881,0,1,13.70620848611,0
"28","a2",15,23,5.18549999131169,1,1,38.0337915383279,0
"29","a2",15,8,8.36940000741338,1,1,22.7262084838003,0
"30","a2",15,27,8.34600003219885,0,1,20.7737915217876,0
"31","a2",15,26,27.2853000594946,1,1,0.34999999916181,0
"32","a2",15,17,8.15530004726169,1,1,47.0499999995809,0
"33","a2",15,30,3.45900003568642,0,1,2.52999999793246,1
"34","a2",15,28,45.6984000660534,1,1,13.4237915277481,0
"35","a2",15,24,6.31100008804211,0,1,15.2300000016112,0
"36","a2",16,8,35.2400000707619,1,2,19.3099999974947,0
"37","a2",16,20,35.4890000212486,1,2,13.1099999998696,0
"38","a2",16,6,1.32599999208562,1,2,20.0701635796577,0
"39","a2",16,36,18.4915999774615,1,2,-0.0501635950058699,1
"40","a2",16,44,1.58799999246886,0,1,16.3899999985006,0
"41","a2",16,22,2.91200002819486,1,2,29.5099999988452,0
"42","a2",16,16,13.540000035523,0,2,8.80999999935739,0
"43","a2",16,26,26.4480000340012,0,2,2.28999999817461,0
"44","a2",16,5,5.69100003642123,1,2,13.5701635852456,0
"45","a2",16,29,3.60799996625446,0,2,15.3298364020884,0
"46","a2",16,12,51.2040000288959,1,2,3.40999999898486,0
"47","a2",16,15,2.73899997881521,1,2,40.1501636020839,0
"48","a2",16,11,4.92500004415633,0,2,26.2099999992643,0
"49","a2",16,23,5.83799996714853,1,2,39.0298364218324,0
"50","a2",16,21,7.01500002430053,1,2,3.00999999744818,0
"51","a2",16,2,7.42100000826968,1,2,0.0100000004749745,1
"52","a2",16,28,58.7259998973119,1,2,12.8498364239931,0
"53","a2",16,32,18.7899999405281,1,2,3.38999999803491,0
"54","a2",16,1,26.7869999266807,1,2,1.95016358047724,0
"55","a2",16,17,1.52499999527354,1,2,48.3498364221305,0
"56","a2",17,53,0.25000001792796,0,1,1.30016356706619,1
"57","a2",17,47,0.26249999670545,0,1,22.9500000015832,0
"58","a2",17,52,0.2499999946449,0,1,2.10016360506415,1
"59","a2",17,48,0.2999999929918,0,1,11.7499999993015,0
"60","a2",17,49,0.2499999946449,0,1,3.54999999981374,1
"61","a2",17,8,57.3622499093527,1,3,20.8099999988917,0
"62","a2",17,45,7.86099998248834,0,1,1.15016358904541,1
"63","a2",17,51,0.2499999946449,0,1,14.3500000005588,0
"64","a2",17,20,5.53999998662854,0,3,12.7099999983329,0
"65","a2",17,15,2.38300001822226,0,3,41.4701635949314,0
"66","a2",17,32,7.07299996345351,1,3,4.19000000110827,0
"67","a2",17,36,14.9040000174814,1,3,-0.0501635950058699,1
"68","a2",17,50,0.2499999946449,0,1,21.9001635909081,0
"69","a2",17,6,3.73500000299886,0,3,20.4501635860652,0
"70","a2",17,5,2.44899998822855,0,3,13.7501636054367,0
"71","a2",17,12,39.9229999542101,1,3,3.81000000052154,0
"72","a2",17,46,0.27499999236315,0,1,3.60000000218861,1
"73","a2",17,28,28.0679999238047,1,3,13.3498364128172,0
"74","a2",17,23,6.63199998355191,0,3,36.9298364035785,0
"75","a2",17,2,9.88299998446181,0,3,0.0100000004749745,1
"76","a2",17,17,2.35800002847845,0,3,45.3900000022259,0
"77","a2",17,22,1.4860000026864,0,3,30.1099999982398,0
"78","a2",17,1,12.3749999984284,0,3,3.05016357451677,0
"79","a2",17,21,9.03900001761643,0,3,2.9099999985192,0
"80","a2",18,36,12.6641998724946,1,4,-0.0536522828042507,1
"81","a2",18,8,4.15099998620083,1,4,21.5536523144692,0
"82","a2",18,28,4.61350003549107,1,4,16.8563476763666,0
"83","a2",18,12,15.6065000003672,1,4,7.80999999842606,0
"84","a2",18,32,7.47750001186156,1,4,3.59000000171363,0
"85","a2",19,28,8.01500005707145,1,5,14.5999999716878,0
"86","a2",19,36,10.3187500070548,1,5,0.329999998211861,1
"87","a2",19,32,5.91249995280523,1,5,2.89999999804422,0
"88","a2",19,8,2.47000000806408,1,5,22.6000000257045,0
"89","a2",19,12,9.91375007766299,1,5,8.69999999995343,0
"90","a2",20,12,14.588250074158,1,6,8.80999999935739,0
"91","a2",20,8,4.85000002367306,1,6,21.8736522831023,0
"92","a2",20,36,17.3767500220232,1,6,-0.00365232117474079,1
"93","a2",20,32,13.9459999241771,1,6,3.09000000124797,0
"94","a2",20,28,9.65899999118084,1,6,14.8363477084786,0
"95","a2",21,28,57.6228000195234,1,7,13.9498364180326,0
"96","a2",21,8,21.2790000111076,1,7,21.7501635663211,0
"97","a2",21,36,39.314949868567,1,7,-0.0501635950058699,0
"98","a2",21,54,1.17586087568136,0,1,2.78125149197876,1
"99","a2",21,32,21.1859999740715,1,7,3.69000000064261,0
"100","a2",21,12,38.7885499990636,1,7,7.20999999903142,0
"101","a2",22,32,9.18599996359414,1,8,3.78999999957159,0
"102","a2",22,36,1.36900000187475,1,8,1.6499999910593,1
"103","a2",22,8,11.1992000026539,1,8,21.5499999932945,0
"104","a2",22,28,2.11599997167103,1,8,11.1500000115484,0
"105","a2",22,12,19.3460000620303,1,8,6.91000000224449,0
"106","a2",23,32,14.7449999422778,1,9,3.09000000124797,0
"107","a2",23,8,4.16900006547244,1,9,25.5100000009406,0
"108","a2",23,28,3.01100001478195,1,9,12.4499999918044,0
"109","a2",23,36,0.67799997127429,0,9,1.83000001125038,1
"110","a2",23,12,11.7640000244965,1,9,5.70999999763444,0
"111","a2",24,12,5.69250001898501,0,10,6.41000000177883,0
"112","a2",24,28,6.91949998708512,1,10,12.8500000108033,0
"113","a2",24,32,26.8260000025921,1,10,4.19000000110827,0
"114","a2",24,55,1.25600000417884,0,1,0.109999999403954,1
"115","a2",25,56,0.44000000774628,1,1,25.4499999806285,0
"116","a2",25,28,4.014999944265,1,11,11.6500000003725,0
"117","a2",25,8,0.2499999946449,0,11,26.2000000104308,0
"118","a2",25,32,19.097500058302,1,11,4.79000000050291,0
"119","a2",26,32,43.5836000609105,1,12,4.98999999836087,0
"120","a2",26,28,21.9560000450057,1,12,11.0499999951571,0
"121","a2",27,63,2.095000011411,1,1,3.32999997772276,0
"122","a2",27,57,1.6319999780804,0,1,1.08999999938533,1
"123","a2",27,62,1.4400000052433,0,1,4.3499999679625,0
"124","a2",27,58,1.4480000365041,1,1,9.44999996572733,0
"125","a2",27,61,1.7930000166576,0,1,5.54999997839332,0
"126","a2",27,59,1.6279999962687,0,1,8.03000000305474,0
"127","a2",27,64,2.1900000404008,1,1,0.649999966844916,1
"128","a2",27,28,33.096000010924,1,13,4.93000000715256,0
"129","a2",27,60,1.6190000351113,0,1,6.64999997243285,0
"130","a2",27,32,105.265000019004,1,13,1.08999999938533,0
"131","a2",27,56,4.3939999632714,0,3,22.3499999847263,0
"132","a2",28,32,137.66700009689,1,14,0.19000000320375,0
"133","a2",28,58,4.7760000046236,0,2,8.74999999068677,0
"134","a2",28,63,6.076000076836,1,2,5.64999999478459,0
"135","a2",28,64,6.4049999995902,1,2,0.149999978020787,1
"136","a2",28,28,46.7810000761701,1,14,10.4299999773502,0
"137","a2",29,65,0.0409999973755,1,1,22.8501636069268,0
"138","a2",29,28,74.7590000390974,1,15,9.54983639530838,0
"139","a2",29,32,196.232600027771,1,15,0.79000000259839,0
"140","a2",29,64,13.8904499827539,1,3,-0.0501635950058699,1
"141","a2",29,66,7.3680000172048,1,1,15.690000000177,0
"142","a2",29,63,11.1369999782061,1,3,3.74983642250299,0
"143","a2",30,64,11.9096999319628,1,4,-0.0401635654270649,1
"144","a2",30,28,76.9660000915905,1,16,9.24983639270067,0
"145","a2",30,67,3.7094999715891,0,1,0.57016359642148,1
"146","a2",30,63,11.5695000305255,1,4,4.3498364277184,0
"147","a2",30,66,3.1270000102599,0,2,14.8300000000745,0
"148","a2",30,32,167.171000096106,1,16,0.290000002132729,0
"149","a2",30,65,0.4389999965336,0,2,19.0701636020094,0
"150","a2",31,64,8.7700000038207,1,5,-0.0201635994017124,1
"151","a2",31,63,18.3650000308896,1,5,4.84983641654253,0
"152","a2",31,70,0.5519999886998,1,1,0.0100000004749745,1
"153","a2",31,28,88.6220000609786,1,17,6.93983640521765,0
"154","a2",31,32,140.844500031678,1,17,0.19000000320375,0
"155","a2",31,68,1.0500000101048,0,1,36.6498364135623,0
"156","a2",31,69,0.5280000105761,1,1,24.6498364023864,0
"157","a2",32,28,64.6478000430276,1,18,5.14983641915023,0
"158","a2",32,69,22.1800000599981,1,2,25.5298363976181,0
"159","a2",32,32,133.333000045021,1,18,0.589999998919666,0
"160","a2",32,63,21.4709999559759,1,6,2.94983643107116,0
"161","a2",32,64,7.9419000847026,1,6,0.01983642578125,1
"162","a2",32,73,0.7399999995157,0,1,7.74983642622828,0
"163","a2",32,72,6.5259999924873,0,1,33.5900000005495,0
"164","a2",32,70,3.0580000136588,0,2,0.0100000004749745,1
"165","a2",32,71,14.7790000449554,0,1,0.79000000259839,1
"166","a2",32,74,0.6120000113379,0,1,6.14983639679849,0
"167","a2",33,69,9.4809999739225,0,3,27.8298364020884,0
"168","a2",33,63,22.2039998816596,0,7,3.04983640089631,0
"169","a2",33,32,85.9050000589912,0,19,0.890000001527369,0
"170","a2",33,64,1.20575003744406,0,7,-0.000163586810231209,1
"171","a2",33,28,19.7379000271686,0,19,7.94983641244471,0
"172","a2",35,76,0.249999994644895,0,1,20.5499999981839,0
"173","a2",35,75,0.70150000042771,0,1,21.7899999988731,0
"174","a2",36,77,0.818999970582314,1,1,0.350000010803342,1
"175","a2",37,77,2.83799999357481,1,2,0.769999995827675,1
"176","a2",42,80,11.7210000613318,1,1,0.770163582637906,1
"177","a2",42,79,46.6620000237711,1,1,0.57016359642148,0
"178","a2",43,80,4.26999997663777,1,2,0.350163597613573,1
"179","a2",43,79,40.7595001608571,1,2,0.290000002132729,0
"180","a2",44,79,16.3030000537545,1,3,0.589999998919666,1
"181","a2",49,79,25.6224999607634,1,8,2.87016360089183,0
"182","a2",50,79,39.7889999512015,0,9,0.849999999627471,0
"183","a4",15,22,9.85499997167382,1,1,30.8100000023842,0
"184","a4",15,24,14.4950000448688,1,1,40.6100000021979,0
"185","a4",15,25,6.53000000797212,1,1,41.2899999995716,0
"186","a4",15,19,12.2899999762676,0,1,13.890000001993,0
"187","a4",15,2,10.4949999474874,1,1,7.81000000424683,0
"188","a4",15,23,2.90000002402812,0,1,22.9899999976624,0
"189","a4",15,16,4.07499999885913,0,1,15.6100000021979,0
"190","a4",15,14,3.54999998070998,0,1,26.9100000150502,0
"191","a4",15,27,15.9049999582046,1,1,38.7899999972433,0
