"time","cover","species","climsim","vital"
500,0.00273122695937672,4,"ppt","growth"
501,0.00536367119433422,4,"ppt","growth"
502,0.00559730265315911,4,"ppt","growth"
503,0.00362830438834404,4,"ppt","growth"
504,0.00262523910858739,4,"ppt","growth"
505,0.00345551274385532,4,"ppt","growth"
506,0.00458020379582602,4,"ppt","growth"
507,0.00432611510852448,4,"ppt","growth"
508,0.00759073708321298,4,"ppt","growth"
509,0.00481492286607243,4,"ppt","growth"
510,0.00605632785838681,4,"ppt","growth"
511,0.00988003800175209,4,"ppt","growth"
512,0.0132596019231979,4,"ppt","growth"
513,0.00636380759074558,4,"ppt","growth"
514,0.00416095707750498,4,"ppt","growth"
515,0.0031623197772597,4,"ppt","growth"
516,0.00372095866132951,4,"ppt","growth"
517,0.00301402326986652,4,"ppt","growth"
518,0.00311751050766425,4,"ppt","growth"
519,0.00259848746144704,4,"ppt","growth"
520,0.00550044596598723,4,"ppt","growth"
521,0.00840498074410802,4,"ppt","growth"
522,0.00616612879938825,4,"ppt","growth"
523,0.00540110413557885,4,"ppt","growth"
524,0.00514248917084572,4,"ppt","growth"
525,0.00638507108289203,4,"ppt","growth"
526,0.00730393562331966,4,"ppt","growth"
527,0.00700763048664267,4,"ppt","growth"
528,0.011235718178254,4,"ppt","growth"
529,0.0148727694156325,4,"ppt","growth"
530,0.00986357630185677,4,"ppt","growth"
531,0.0100044170228675,4,"ppt","growth"
532,0.0145478194845062,4,"ppt","growth"
533,0.00809207751226912,4,"ppt","growth"
534,0.00544676393209753,4,"ppt","growth"
535,0.00631053381695617,4,"ppt","growth"
536,0.0110204503991688,4,"ppt","growth"
537,0.015033800144322,4,"ppt","growth"
538,0.00710831010560147,4,"ppt","growth"
539,0.0121036691231307,4,"ppt","growth"
540,0.00914943639075912,4,"ppt","growth"
541,0.00966658076161749,4,"ppt","growth"
542,0.00548246855658296,4,"ppt","growth"
543,0.00551514714146531,4,"ppt","growth"
544,0.00436828415102733,4,"ppt","growth"
545,0.00520530825632439,4,"ppt","growth"
546,0.00507116527235849,4,"ppt","growth"
547,0.00396704186907665,4,"ppt","growth"
548,0.00779651802180098,4,"ppt","growth"
549,0.00485180767745263,4,"ppt","growth"
550,0.00620513921478498,4,"ppt","growth"
551,0.00631664764329728,4,"ppt","growth"
552,0.00580268489140159,4,"ppt","growth"
553,0.00545947261789458,4,"ppt","growth"
554,0.00518731300973691,4,"ppt","growth"
555,0.00500471447744133,4,"ppt","growth"
556,0.00631140265828407,4,"ppt","growth"
557,0.00711483620886111,4,"ppt","growth"
558,0.0109861900472714,4,"ppt","growth"
559,0.00646723933493913,4,"ppt","growth"
560,0.00665642503648682,4,"ppt","growth"
561,0.00682101773958082,4,"ppt","growth"
562,0.00494013772527804,4,"ppt","growth"
563,0.00379038913706832,4,"ppt","growth"
564,0.00769303387943774,4,"ppt","growth"
565,0.00633635638549328,4,"ppt","growth"
566,0.00641543078530846,4,"ppt","growth"
567,0.00744029456828572,4,"ppt","growth"
568,0.0116289464029395,4,"ppt","growth"
569,0.00846426789380327,4,"ppt","growth"
570,0.0129525372976377,4,"ppt","growth"
571,0.00706798274251294,4,"ppt","growth"
572,0.00493478871234282,4,"ppt","growth"
573,0.00410316970152385,4,"ppt","growth"
574,0.00405515344112655,4,"ppt","growth"
575,0.00555235727530472,4,"ppt","growth"
576,0.0058159632199565,4,"ppt","growth"
577,0.00407666983679914,4,"ppt","growth"
578,0.00554196413501524,4,"ppt","growth"
579,0.00516861632900648,4,"ppt","growth"
580,0.00903347384364482,4,"ppt","growth"
581,0.00491252651805698,4,"ppt","growth"
582,0.00907468150014669,4,"ppt","growth"
583,0.00716549931173122,4,"ppt","growth"
584,0.00630149025597384,4,"ppt","growth"
585,0.00468275091771404,4,"ppt","growth"
586,0.00338078246588659,4,"ppt","growth"
587,0.00354982863031785,4,"ppt","growth"
588,0.00295163898121872,4,"ppt","growth"
589,0.0062221031839118,4,"ppt","growth"
590,0.00533266276536119,4,"ppt","growth"
591,0.00550111691841925,4,"ppt","growth"
592,0.00502293396651752,4,"ppt","growth"
593,0.00490623418504795,4,"ppt","growth"
594,0.00333803968732299,4,"ppt","growth"
595,0.00260446694186571,4,"ppt","growth"
596,0.00315701293635447,4,"ppt","growth"
597,0.00238102738822757,4,"ppt","growth"
598,0.00195803998248461,4,"ppt","growth"
599,0.0016769249333271,4,"ppt","growth"
600,0.00208234903342059,4,"ppt","growth"
601,0.00164407535474455,4,"ppt","growth"
602,0.00225709837055338,4,"ppt","growth"
603,0.00308487164306943,4,"ppt","growth"
604,0.00240336066390886,4,"ppt","growth"
605,0.00182146146950568,4,"ppt","growth"
606,0.00280995413527839,4,"ppt","growth"
607,0.00218091011854658,4,"ppt","growth"
608,0.00277295712112334,4,"ppt","growth"
609,0.00366090406462483,4,"ppt","growth"
610,0.00265286401855935,4,"ppt","growth"
611,0.00203029617392776,4,"ppt","growth"
612,0.00194057287282931,4,"ppt","growth"
613,0.0020906943798033,4,"ppt","growth"
614,0.0023429118590453,4,"ppt","growth"
615,0.00458563208616527,4,"ppt","growth"
616,0.00298012369853889,4,"ppt","growth"
617,0.00249999138102301,4,"ppt","growth"
618,0.00278534290704977,4,"ppt","growth"
619,0.00382152359688869,4,"ppt","growth"
620,0.00657597928621176,4,"ppt","growth"
621,0.00420917129391277,4,"ppt","growth"
622,0.00329360106507049,4,"ppt","growth"
623,0.00271053452924831,4,"ppt","growth"
624,0.00315272116425521,4,"ppt","growth"
625,0.00335530340582177,4,"ppt","growth"
626,0.00443293244114426,4,"ppt","growth"
627,0.0029157305870805,4,"ppt","growth"
628,0.00420176271228748,4,"ppt","growth"
629,0.00517912954820282,4,"ppt","growth"
630,0.00462382228424338,4,"ppt","growth"
631,0.00439247915139677,4,"ppt","growth"
632,0.00429017940920686,4,"ppt","growth"
633,0.00537675011906484,4,"ppt","growth"
634,0.00392419604550947,4,"ppt","growth"
635,0.00310352198855086,4,"ppt","growth"
636,0.0039373885944023,4,"ppt","growth"
637,0.00365143707913161,4,"ppt","growth"
638,0.00492190731936812,4,"ppt","growth"
639,0.00589008554153857,4,"ppt","growth"
640,0.00396830527053937,4,"ppt","growth"
641,0.00409358976043995,4,"ppt","growth"
642,0.00536684833096532,4,"ppt","growth"
643,0.00500604180056844,4,"ppt","growth"
644,0.00614842846280134,4,"ppt","growth"
645,0.00383101213606478,4,"ppt","growth"
646,0.00377452890028327,4,"ppt","growth"
647,0.00306387026748869,4,"ppt","growth"
648,0.00277989947473973,4,"ppt","growth"
649,0.00411008700221429,4,"ppt","growth"
650,0.00322709070922299,4,"ppt","growth"
651,0.00243176930446851,4,"ppt","growth"
652,0.00217980001492018,4,"ppt","growth"
653,0.00478679120195396,4,"ppt","growth"
654,0.00467865914994705,4,"ppt","growth"
655,0.00343100548981437,4,"ppt","growth"
656,0.00466599929249471,4,"ppt","growth"
657,0.00308365161178086,4,"ppt","growth"
658,0.00260457383078864,4,"ppt","growth"
659,0.00240805017669179,4,"ppt","growth"
660,0.00358621314560938,4,"ppt","growth"
661,0.00395642856149369,4,"ppt","growth"
662,0.0038103278553863,4,"ppt","growth"
663,0.00473515580536094,4,"ppt","growth"
664,0.00348660591423951,4,"ppt","growth"
665,0.00467130773207722,4,"ppt","growth"
666,0.00351629172011875,4,"ppt","growth"
667,0.00260248541779954,4,"ppt","growth"
668,0.00305541317390079,4,"ppt","growth"
669,0.0023034852028636,4,"ppt","growth"
670,0.00352886923795158,4,"ppt","growth"
671,0.0028243978627307,4,"ppt","growth"
672,0.00216043515219887,4,"ppt","growth"
673,0.00205638708623873,4,"ppt","growth"
674,0.00311483084411693,4,"ppt","growth"
675,0.00306897569196029,4,"ppt","growth"
676,0.00390892392719265,4,"ppt","growth"
677,0.00463365044717045,4,"ppt","growth"
678,0.00412208149879496,4,"ppt","growth"
679,0.00722924247015693,4,"ppt","growth"
680,0.00730058037580825,4,"ppt","growth"
681,0.00604578630489662,4,"ppt","growth"
682,0.00703754794101577,4,"ppt","growth"
683,0.00777903357727755,4,"ppt","growth"
684,0.00599580917368445,4,"ppt","growth"
685,0.00395645575784805,4,"ppt","growth"
686,0.00436272554338443,4,"ppt","growth"
687,0.00567147508820696,4,"ppt","growth"
688,0.00512942751814421,4,"ppt","growth"
689,0.00393103846359708,4,"ppt","growth"
690,0.00312994262155684,4,"ppt","growth"
691,0.00348442509775097,4,"ppt","growth"
692,0.00475812427775671,4,"ppt","growth"
693,0.00451486711706916,4,"ppt","growth"
694,0.00350078490471472,4,"ppt","growth"
695,0.00339479657317061,4,"ppt","growth"
696,0.00465852491307622,4,"ppt","growth"
697,0.00440485381092003,4,"ppt","growth"
698,0.0032697636950601,4,"ppt","growth"
699,0.0065622297449179,4,"ppt","growth"
700,0.00683194485950918,4,"ppt","growth"
701,0.00568052062571204,4,"ppt","growth"
702,0.00526866907338603,4,"ppt","growth"
703,0.00646679560438392,4,"ppt","growth"
704,0.00566563108382298,4,"ppt","growth"
705,0.00682749405009208,4,"ppt","growth"
706,0.00767457547954859,4,"ppt","growth"
707,0.00731738991551589,4,"ppt","growth"
708,0.00513678356834665,4,"ppt","growth"
709,0.0050721550475731,4,"ppt","growth"
710,0.00402998018220722,4,"ppt","growth"
711,0.00327722921503792,4,"ppt","growth"
712,0.00375688629657497,4,"ppt","growth"
713,0.00389276341082886,4,"ppt","growth"
714,0.00499837530990297,4,"ppt","growth"
715,0.00369698491211986,4,"ppt","growth"
716,0.00388152692889398,4,"ppt","growth"
717,0.00275681058962095,4,"ppt","growth"
718,0.00313780171199171,4,"ppt","growth"
719,0.00308132180119107,4,"ppt","growth"
720,0.00331993848816773,4,"ppt","growth"
721,0.00627383466601278,4,"ppt","growth"
722,0.00413341127317976,4,"ppt","growth"
723,0.0033044745219219,4,"ppt","growth"
724,0.00285779333240851,4,"ppt","growth"
725,0.00405501461339222,4,"ppt","growth"
726,0.00396658633903335,4,"ppt","growth"
727,0.002977931653243,4,"ppt","growth"
728,0.00229169545813242,4,"ppt","growth"
729,0.00218088439635101,4,"ppt","growth"
730,0.00203643290770084,4,"ppt","growth"
731,0.00216671461390758,4,"ppt","growth"
732,0.00185907858572247,4,"ppt","growth"
733,0.00153267532836273,4,"ppt","growth"
734,0.00188242932826589,4,"ppt","growth"
735,0.00209773771707014,4,"ppt","growth"
736,0.00207760406057398,4,"ppt","growth"
737,0.00183475042186784,4,"ppt","growth"
738,0.00263110415746407,4,"ppt","growth"
739,0.00333813044826637,4,"ppt","growth"
740,0.00239414711585914,4,"ppt","growth"
741,0.0021025446381727,4,"ppt","growth"
742,0.00239770874602367,4,"ppt","growth"
743,0.00207658082938711,4,"ppt","growth"
744,0.00188581730107952,4,"ppt","growth"
745,0.00220440705574104,4,"ppt","growth"
746,0.00183682384407614,4,"ppt","growth"
747,0.00391689702020683,4,"ppt","growth"
748,0.00437307851490941,4,"ppt","growth"
749,0.00487136987140725,4,"ppt","growth"
750,0.00346251684397522,4,"ppt","growth"
751,0.00648993032427794,4,"ppt","growth"
752,0.00524246881055569,4,"ppt","growth"
753,0.00439631663470527,4,"ppt","growth"
754,0.00567675714035458,4,"ppt","growth"
755,0.00664762380631903,4,"ppt","growth"
756,0.00736277628731895,4,"ppt","growth"
757,0.00617349309852724,4,"ppt","growth"
758,0.0103588035031593,4,"ppt","growth"
759,0.00782006382379257,4,"ppt","growth"
760,0.00663732081031474,4,"ppt","growth"
761,0.00425353274800236,4,"ppt","growth"
762,0.00461854165702017,4,"ppt","growth"
763,0.00473560423148592,4,"ppt","growth"
