"time","cover","species","climsim","vital"
500,0.0636680240722366,1,"ppt","surv_rec"
501,0.0758755746094631,1,"ppt","surv_rec"
502,0.0471514249983871,1,"ppt","surv_rec"
503,0.0656865711571281,1,"ppt","surv_rec"
504,0.0571707904634072,1,"ppt","surv_rec"
505,0.0687640531466068,1,"ppt","surv_rec"
506,0.074818176860273,1,"ppt","surv_rec"
507,0.075814538652506,1,"ppt","surv_rec"
508,0.0878105937083064,1,"ppt","surv_rec"
509,0.119957499915525,1,"ppt","surv_rec"
510,0.140587624615599,1,"ppt","surv_rec"
511,0.143381551853707,1,"ppt","surv_rec"
512,0.146451165760309,1,"ppt","surv_rec"
513,0.1110878390427,1,"ppt","surv_rec"
514,0.0896197320464656,1,"ppt","surv_rec"
515,0.0754068149773779,1,"ppt","surv_rec"
516,0.078468803891747,1,"ppt","surv_rec"
517,0.0988103025282497,1,"ppt","surv_rec"
518,0.0954926110758276,1,"ppt","surv_rec"
519,0.114252010978775,1,"ppt","surv_rec"
520,0.119720416466082,1,"ppt","surv_rec"
521,0.124621153891773,1,"ppt","surv_rec"
522,0.115116635334774,1,"ppt","surv_rec"
523,0.108102276526126,1,"ppt","surv_rec"
524,0.101874966118938,1,"ppt","surv_rec"
525,0.123552456236088,1,"ppt","surv_rec"
526,0.143161438981679,1,"ppt","surv_rec"
527,0.142547871564368,1,"ppt","surv_rec"
528,0.144015635276696,1,"ppt","surv_rec"
529,0.145504061660221,1,"ppt","surv_rec"
530,0.131159979026665,1,"ppt","surv_rec"
531,0.0742659597200169,1,"ppt","surv_rec"
532,0.0875323789900943,1,"ppt","surv_rec"
533,0.119750018759218,1,"ppt","surv_rec"
534,0.136691735423819,1,"ppt","surv_rec"
535,0.136887915216969,1,"ppt","surv_rec"
536,0.138947154177518,1,"ppt","surv_rec"
537,0.140945721167378,1,"ppt","surv_rec"
538,0.106311714262151,1,"ppt","surv_rec"
539,0.115014357517324,1,"ppt","surv_rec"
540,0.107035813703976,1,"ppt","surv_rec"
541,0.0628564147148338,1,"ppt","surv_rec"
542,0.0564721275324935,1,"ppt","surv_rec"
543,0.0620768837992426,1,"ppt","surv_rec"
544,0.0551208636929645,1,"ppt","surv_rec"
545,0.067213740485267,1,"ppt","surv_rec"
546,0.0703471852668103,1,"ppt","surv_rec"
547,0.100288205554239,1,"ppt","surv_rec"
548,0.108865651646547,1,"ppt","surv_rec"
549,0.127534909857944,1,"ppt","surv_rec"
550,0.122738414041829,1,"ppt","surv_rec"
551,0.127391512668508,1,"ppt","surv_rec"
552,0.116498119280967,1,"ppt","surv_rec"
553,0.110093562780264,1,"ppt","surv_rec"
554,0.10570284284277,1,"ppt","surv_rec"
555,0.102202686453208,1,"ppt","surv_rec"
556,0.103640048878774,1,"ppt","surv_rec"
557,0.0613423022939757,1,"ppt","surv_rec"
558,0.075103556923301,1,"ppt","surv_rec"
559,0.064454169605569,1,"ppt","surv_rec"
560,0.0764012729259348,1,"ppt","surv_rec"
561,0.0869071583584435,1,"ppt","surv_rec"
