"","W","X"
"1",19.3400485240303,1
"2",43.3538270215083,2
"3",32.2588205817495,3
"4",28.87854561543,4
"5",17.6440011944193,5
"6",12.7295850292874,6
"7",18.622955097359,7
"8",16.8705856535211,8
"9",18.9485407990377,9
"10",10.7690479083522,10
"11",32.2089428709626,11
"12",25.7153911422516,12
"13",33.3189155493508,13
"14",21.1504339471308,14
"15",36.6305995840272,15
"16",35.9662299893088,16
"17",33.9827935592795,17
"18",27.5677828352149,18
"19",19.1422663254751,19
"20",19.8781461220601,20
"21",22.8604076681932,21
"22",28.6585840198816,22
"23",31.206839278889,23
"24",28.0374570319424,24
"25",22.0791102974229,25
"26",26.2845964048371,26
"27",25.7611223076513,27
"28",40.9414341472647,28
"29",24.3507666808583,29
"30",28.300078182256,30
"31",26.1506992938005,31
"32",13.6732509273938,32
"33",39.9062599755238,33
"34",27.8164217481817,34
"35",24.1550716740068,35
"36",25.2008619303598,36
"37",34.5679067382991,37
"38",33.0251247832115,38
"39",36.0948599515077,39
"40",30.1744804267642,40
"41",38.3941259409989,41
"42",41.9304095909121,42
"43",27.6162673202078,43
"44",24.7523051015035,44
"45",23.420323764097,45
"46",20.5399865483798,46
"47",25.5027056075073,47
"48",14.4125317829711,48
"49",12.5449499922655,49
"50",14.0328395831512,50
"51",13.2606675804695,51
"52",13.9364806044965,52
"53",15.6122502531401,53
"54",17.4192700619558,54
"55",27.8641440357057,55
"56",18.9847835781927,56
"57",7.38875926359038,57
"58",12.7780161430287,58
"59",17.5627066353812,59
"60",23.3636210024633,60
"61",19.7219440031993,61
"62",19.2395856007712,62
"63",20.123142908683,63
"64",27.202406950243,64
"65",7.62101673410374,65
"66",26.7980979212578,66
"67",39.388428317232,67
"68",36.6293490003018,68
"69",30.6223067821547,69
"70",41.1436303638402,70
"71",40.2759489105119,71
"72",33.3926953491749,72
"73",24.7340316186346,73
"74",15.7771908838887,74
"75",15.9650816695513,75
"76",3.16590693013656,76
"77",35.6450984187179,77
"78",31.2542103839733,78
"79",29.191391112331,79
"80",25.2618192598416,80
"81",16.4423218760432,81
"82",34.3283054805804,82
"83",19.1543660216677,83
"84",15.0390949464475,84
"85",13.8720691763811,85
"86",20.4622503730226,86
"87",20.2248028611065,87
"88",7.83998998736813,88
"89",3.5115491395243,89
"90",35.1217847535281,90
"91",3.22348912101,91
"92",3.10039835598404,92
"93",34.9057442874528,93
"94",6.21516831291216,94
"95",47.9231945136797,95
"96",49.883113464386,96
"97",44.8744451702546,97
"98",49.1493987586972,98
"99",46.5290922359764,99
"100",20.3956400880962,100
"101",19.6802184881775,101
"102",19.1080957452941,102
"103",22.0373423637187,103
"104",45.2379853773416,104
"105",38.7271331856113,105
"106",26.7253238217554,106
"107",27.1903052052069,107
"108",22.2953219267652,108
"109",33.3882063316337,109
"110",27.9362846960024,110
"111",26.656549649777,111
"112",23.6124901138963,112
"113",26.3417217308547,113
"114",27.1864600922057,114
"115",23.5252657792637,115
"116",28.5579603029343,116
"117",29.9915161154848,117
"118",25.4897129875863,118
"119",28.7005536274127,119
"120",22.8499040251097,120
"121",23.6091069345181,121
"122",21.8850754841062,122
"123",21.1621030825183,123
"124",19.8824034905051,124
"125",20.8835247277481,125
"126",24.4051590360018,126
"127",27.361565405073,127
"128",49.0929705468764,128
"129",38.0938556126836,129
"130",47.9040315313193,130
"131",52.7108376218148,131
"132",51.0627573664443,132
"133",12.8740048997651,133
"134",28.2723483353324,134
"135",11.7329021076751,135
"136",27.018539707712,136
"137",21.5763324219119,137
"138",24.6660681074421,138
"139",40.2896267799692,139
"140",9.79085327028148,140
"141",2.91276027837081,141
"142",11.2037104244915,142
"143",24.5561462456074,143
"144",10.7287536766207,144
"145",23.7262299972384,145
"146",21.5240435056925,146
"147",35.7269285629045,147
"148",8.27625485651802,148
"149",13.6218758948409,149
"150",21.4309618991701,150
"151",8.56337501033667,151
"152",7.10342521580878,152
"153",2.67274707031904,153
"154",27.9317764853177,154
"155",40.2651575944848,155
"156",19.2368261323503,156
"157",21.8872123135794,157
"158",31.31851889114,158
"159",22.7316406429104,159
"160",26.5672019196584,160
"161",32.7096028742528,161
"162",34.5105799812209,162
"163",42.8939540734056,163
"164",0.179062150764085,164
"165",0.252077741172289,165
"166",0.112261899607282,166
"167",0.142741237983233,167
"168",0.504812952748453,168
"169",1.34389195999844,169
"170",2.75464818873847,170
"171",0.563312175800931,171
"172",0.562629236086559,172
"173",1.41159276147382,173
"174",1.15974503090566,174
"175",0.0283541135846795,175
"176",0.623595185190637,176
"177",0.180497050115319,177
"178",0.155214578875548,178
"179",0.0712454247313695,179
"180",1.659151954206,180
"181",1.4924385908058,181
"182",0.684983510971063,182
"183",0.120100930319129,183
"184",0.501329484569723,184
"185",0.0787511098518844,185
"186",0.379659862434823,186
"187",0.39302641103802,187
"188",3.47726266278658,188
"189",0.486172276951413,189
"190",4.74597458607636,190
"191",5.83795035893548,191
"192",16.3088493404037,192
"193",15.3425743618916,193
"194",2.7987494152482,194
"195",12.4313475314778,195
"196",5.81705799265597,196
"197",0.50462932357445,197
"198",2.00870504032659,198
"199",1.30290446394852,199
"200",3.82651776426781,200
"201",1.02598032410646,201
"202",4.93272633050887,202
"203",6.42370908060166,203
"204",2.57177852374815,204
"205",0.0870774026193984,205
"206",0.329079484046059,206
"207",0.944902594135375,207
"208",3.98799978820369,208
"209",3.24433167965607,209
"210",9.63793201506572,210
"211",3.42786524535872,211
"212",10.7920003450192,212
"213",34.4422899660669,213
"214",10.469626207651,214
"215",8.37972034647813,215
"216",1.61497252074527,216
"217",7.35200863907022,217
"218",5.42220543826509,218
"219",9.07744287596227,219
"220",4.06922136942677,220
"221",17.6685664821571,221
"222",18.4757139182091,222
"223",5.20690245240648,223
"224",2.93419590054476,224
"225",1.73933585001438,225
"226",0.24221512385589,226
"227",9.35004684424729,227
"228",2.03116791443416,228
"229",4.87543400628607,229
"230",2.30970342233992,230
"231",7.84222694191046,231
"232",4.78310739322645,232
"233",11.8067939241438,233
"234",7.15005012255451,234
"235",10.484214928649,235
"236",2.60262317770246,236
"237",3.24969980573657,237
"238",10.8012082667384,238
"239",8.5776386374079,239
"240",19.5808621861474,240
"241",11.8650388445355,241
"242",27.7284668704824,242
"243",7.37247160203832,243
"244",3.3754487270534,244
"245",3.07106458430246,245
"246",0.371557563183963,246
"247",12.4434408059636,247
"248",4.38617447786487,248
"249",8.25613701433596,249
"250",2.90153865339052,250
"251",9.94107103879849,251
"252",5.54095645655137,252
"253",7.78246612486907,253
"254",12.1825025227486,254
"255",8.06862741003106,255
"256",1.36448947170167,256
"257",5.10812419841092,257
"258",16.3245799541017,258
"259",9.97504996953055,259
"260",19.1785235693415,260
"261",9.78036496721112,261
"262",5.01863975248564,262
"263",4.91419754083816,263
"264",5.50860609863578,264
"265",0.0860817080013993,265
"266",12.0926655161755,266
"267",4.17833122562767,267
"268",9.85498500092947,268
"269",5.0820533884928,269
"270",26.1709371704477,270
"271",10.9481327999196,271
"272",15.9845362839657,272
"273",14.5666834099723,273
"274",2.37805729963005,274
"275",6.60754713953461,275
"276",10.8446726183225,276
"277",23.9211042988152,277
"278",14.694885551747,278
"279",6.08166054502759,279
"280",13.3262902703505,280
"281",0.388578914286577,281
"282",3.43995463926616,282
"283",1.98782199221068,283
"284",26.2477669061827,284
"285",8.23762111759523,285
"286",12.2105043448611,286
"287",6.43342463150399,287
"288",21.5620087542605,288
"289",12.0617432992932,289
"290",20.4878215748998,290
"291",5.48448229767558,291
"292",0.582287825431263,292
"293",3.04994242302556,293
"294",7.91447209385,294
"295",1.33223834029263e-05,295
"296",9.33378489025089,296
"297",11.3170238641371,297
"298",16.4802540704965,298
"299",0.651036986788708,299
"300",3.76412260897321,300
"301",0.162796325942404,301
"302",31.5553579699795,302
"303",9.708888595506,303
"304",9.41946779127391,304
"305",7.51211727271657,305
"306",19.7953673824185,306
"307",12.8590690646083,307
"308",8.39605670004358,308
"309",8.26983452384467,309
"310",0.269686238400254,310
"311",1.99420265927893,311
"312",13.5815309515089,312
"313",0.000129351021996266,313
"314",8.39818784533939,314
"315",7.74517301805307,315
"316",32.1288504640909,316
"317",0.354914671978078,317
"318",5.15053043898244,318
"319",0.709619920384341,319
"320",4.07161341539433,320
"321",41.941346928767,321
"322",10.4598514755043,322
"323",13.090288945956,323
"324",0.282052146669052,324
"325",6.45838925200264e-13,325
"326",0,326
"327",0,327
"328",0,328
"329",0,329
"330",0,330
"331",0,331
"332",5.84065100275283,332
"333",40.0153408733469,333
"334",38.5404322840748,334
"335",21.8577912166485,335
"336",34.0137501701517,336
"337",36.5483906840207,337
"338",33.5045335757419,338
"339",22.8779560763595,339
"340",3.34480160659015,340
"341",19.5012475156411,341
"342",15.7989868790492,342
"343",23.0209192574067,343
"344",12.1486052167419,344
"345",12.3033122693881,345
"346",11.2745515811096,346
"347",20.9048289480334,347
"348",14.0370222182727,348
"349",13.4719237996531,349
"350",17.5311545635961,350
"351",9.62241322516066,351
"352",5.70623212344979,352
"353",2.76899861769276,353
"354",10.4252808072761,354
"355",13.8123826106312,355
"356",6.57732985282694,356
"357",16.2266713931265,357
"358",6.54526301725038,358
"359",7.33320120679431,359
"360",16.2708611716896,360
"361",14.5887450704736,361
"362",21.7020203961989,362
"363",16.6680539695382,363
"364",10.5048045481813,364
"365",23.8541002538491,365
"366",19.3844134036103,366
"367",16.3915030540446,367
"368",13.4865688470502,368
"369",7.570211689181,369
"370",11.3495516450417,370
"371",5.65510975530858,371
"372",13.2605923723841,372
"373",13.4275056038796,373
"374",12.154951440623,374
"375",9.47234131861244,375
"376",10.6546067553505,376
"377",6.94832034238094,377
"378",15.7351418097515,378
"379",6.48824805678745,379
"380",20.4451446849237,380
"381",15.7359049662058,381
"382",10.6437943285284,382
"383",19.2370071159924,383
"384",19.6621874759508,384
"385",12.6584510077404,385
"386",18.7961523478631,386
"387",15.0620522673302,387
"388",12.2657980962046,388
"389",10.0895650856917,389
"390",12.3176720092081,390
"391",18.0173530157157,391
"392",18.5095682975726,392
"393",19.2939602959019,393
"394",18.2376204448518,394
"395",20.0959344462179,395
"396",14.5945050152255,396
"397",22.2187913579225,397
"398",23.090037987009,398
"399",18.672708413046,399
"400",3.46862868255172,400
"401",27.340706908559,401
"402",18.579540168659,402
"403",21.1289741820219,403
"404",7.9550070766754,404
"405",15.5367688332165,405
"406",14.0914694698026,406
"407",18.5162704810377,407
"408",23.5187073672773,408
"409",19.2418593969503,409
"410",22.4929956613673,410
"411",5.38741130875647,411
"412",21.267982209739,412
"413",17.1980767448718,413
"414",10.8063683319662,414
"415",25.1035054972741,415
"416",8.57626462475451,416
"417",12.4538501681353,417
"418",23.9329107650717,418
"419",14.7220784019711,419
"420",1.68939090449209,420
"421",12.774935688422,421
"422",11.1466514917976,422
"423",25.6110067334102,423
"424",17.1614001115195,424
"425",17.0326949039488,425
"426",13.0115201847443,426
"427",9.92147174291278,427
"428",7.37690077869776,428
"429",1.98434280314887,429
"430",10.7332139770257,430
"431",8.45627768404647,431
"432",26.0331693620422,432
"433",5.58250652526281,433
"434",12.2924382456772,434
"435",11.8653144245166,435
"436",14.1248720247463,436
"437",20.7652727263658,437
"438",12.9701877883016,438
"439",26.2462774573568,439
"440",7.09856297587044,440
"441",20.8532026986947,441
"442",12.0587538098749,442
"443",12.7431638813187,443
"444",8.67408924436912,444
"445",6.7376910156121,445
"446",13.8158223470251,446
"447",11.3455293450606,447
"448",19.3000084194489,448
"449",9.83372489071365,449
"450",14.1758142643081,450
"451",28.8598988622759,451
"452",17.9735239424812,452
"453",13.3751466835913,453
"454",5.49246157257538,454
"455",10.6817046221306,455
"456",3.11232678358933,456
"457",24.151334755614,457
"458",26.9128322139806,458
"459",18.9467653440804,459
