"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group"
"113","Q1",55,23,42.9744712597627,1,11,7.17917065,0,0,"E1 Q1","no","E1"
"114","Q1",55,7,210.523632162045,1,23,0.0340362999999968,0,0,"E1 Q1","no","E1"
"115","Q10",30,-Inf,86.5622157215389,1,1,11.1379597296648,0,0,"P1 E1 Q4","no","P1E1"
"116","Q10",31,-Inf,193.582155907661,1,2,27.4389909899695,0,0,"P1 E1 Q4","no","P1E1"
"117","Q10",32,-Inf,208.605704566671,1,3,21.4039597261245,0,0,"P1 E1 Q4","no","P1E1"
"118","Q10",33,-Inf,295.137001003955,1,4,18.7080785,0,0,"P1 E1 Q4","no","P1E1"
"119","Q10",34,-Inf,166.60904831868,1,2.33333333333333,4.8596425363176,0,0,"P1 E1 Q4","no","P1E1"
"120","Q10",35,-Inf,262.616664250667,1,1.55555555555556,2.2311659713697,0,0,"P1 E1 Q4","no","P1E1"
"121","Q10",36,-Inf,332.199032061071,1,3,1.54910821947851e-08,0,0,"P1 E1 Q4","no","P1E1"
"122","Q10",37,-Inf,399.853094339752,1,3.2,2.4121316,0,0,"P1 E1 Q4","no","P1E1"
"123","Q10",38,-Inf,456.493232154625,1,3,5.58682700102509e-09,0,0,"P1 E1 Q4","no","P1E1"
"124","Q10",39,-Inf,413.835168467862,1,5,-1.22073942065981e-08,0,0,"P1 E1 Q4","no","P1E1"
"125","Q10",40,-Inf,467.58771774161,1,6.6,-8.22262791189132e-09,0,0,"P1 E1 Q4","no","P1E1"
"126","Q10",41,-Inf,581.013966523218,1,7.33333333333333,0,0,0,"P1 E1 Q4","no","P1E1"
"127","Q10",45,-Inf,1482.27523685014,0,9.2,-2.58026933153133e-08,0,0,"P1 E1 Q4","no","P1E1"
"128","Q11",30,8,9.4602559251676,1,1,3.8881027,0,0,"P1 Q1","yes","P1"
"129","Q11",31,8,24.0610102098144,1,2,2.97451441666033,0,0,"P1 Q1","yes","P1"
"130","Q11",31,9,21.5135286493471,1,1,0.228158152462981,0,0,"P1 Q1","yes","P1"
"131","Q11",32,8,27.8832837457507,1,3,8.9983605,0,0,"P1 Q1","yes","P1"
"132","Q11",32,9,100.871842302012,1,2,0.0174612999999937,0,0,"P1 Q1","yes","P1"
"133","Q11",33,9,84.8614553315974,1,3,0.146083151752975,0,0,"P1 Q1","yes","P1"
"134","Q11",33,8,94.5368747757386,1,4,-1.34850741684289e-08,0,0,"P1 Q1","yes","P1"
"135","Q11",34,8,16.7722066839123,0,5,8.0806949,0,0,"P1 Q1","yes","P1"
"136","Q11",35,8,15.7972761366625,0,6,-1.98545235807757e-08,1,0,"P1 Q1","yes","P1"
"137","Q11",35,9,72.3951501402604,1,5,-1.76615202462926e-08,0,0,"P1 Q1","yes","P1"
"138","Q11",36,10,0.25,0,1,5.96819019359991,0,1,"P1 Q1","yes","P1"
"139","Q11",36,9,70.3582273584669,1,6,0.371151149999989,0,0,"P1 Q1","yes","P1"
"140","Q11",37,9,72.8376784575197,1,7,0.386647999999994,0,0,"P1 Q1","yes","P1"
"141","Q11",38,11,0.25,0,1,1.7748558146947,1,0,"P1 Q1","yes","P1"
"142","Q11",38,12,0.25,0,1,3.9660870667354,1,1,"P1 Q1","yes","P1"
"143","Q11",38,9,28.3604123024114,1,8,0.162642550000001,1,0,"P1 Q1","yes","P1"
"144","Q11",39,9,73.8522402199168,1,9,0.236105050000006,0,0,"P1 Q1","yes","P1"
"145","Q11",40,9,78.06032942228,1,10,0.0999143999999887,0,0,"P1 Q1","yes","P1"
"146","Q11",41,9,55.6049713197319,1,11,0.228739399999995,0,0,"P1 Q1","yes","P1"
"147","Q11",45,9,172.968310625356,1,15,0.576292550000005,0,0,"P1 Q1","yes","P1"
"148","Q11",46,9,148.792219937413,1,16,1.871225663308e-08,0,0,"P1 Q1","yes","P1"
"149","Q11",49,9,84.2910761164185,1,19,4.24620338890236e-09,0,0,"P1 Q1","yes","P1"
"150","Q11",56,29,66.7008152404638,0,1,1.40431989999999,0,0,"P1 Q1","yes","P1"
"151","Q11",56,30,85.5264212978765,1,1,2.69662145000001,0,0,"P1 Q1","yes","P1"
"152","Q11",56,31,15.2300892911844,1,1,15.063066,0,0,"P1 Q1","yes","P1"
"153","Q12",30,9,12.7540252381038,1,1,19.392516,0,0,"P1 Q2","yes","P1"
"154","Q12",30,10,1.75792457266187,1,1,39.63346365,0,0,"P1 Q2","yes","P1"
"155","Q12",31,9,14.2040338252388,1,2,19.6793159754372,0,0,"P1 Q2","yes","P1"
"156","Q12",31,10,12.5264540822417,1,2,39.0180089742792,0,0,"P1 Q2","yes","P1"
"157","Q12",32,9,0.25,1,3,21.4199105204905,0,0,"P1 Q2","yes","P1"
"158","Q12",32,10,0.25,1,3,36.5024394407872,0,0,"P1 Q2","yes","P1"
"159","Q12",33,10,40.2306933298477,1,4,39.7128371,0,0,"P1 Q2","yes","P1"
"160","Q12",33,9,5.48376943905113,0,4,20.5010488,0,0,"P1 Q2","yes","P1"
"161","Q12",34,12,0.25,0,1,17.9031636422153,0,0,"P1 Q2","yes","P1"
"162","Q12",34,10,17.7410553861161,1,5,39.82307615,0,0,"P1 Q2","yes","P1"
"163","Q12",34,13,0.25,0,1,12.2994097307464,0,0,"P1 Q2","yes","P1"
"164","Q12",34,11,0.25,0,1,10.0229206661263,0,0,"P1 Q2","yes","P1"
"165","Q12",35,17,0.25,0,1,35.0426417831777,0,0,"P1 Q2","yes","P1"
"166","Q12",35,14,26.3557514157034,0,1,2.44664022375218e-09,1,0,"P1 Q2","yes","P1"
"167","Q12",35,15,0.25,0,1,2.12036050251641,1,0,"P1 Q2","yes","P1"
"168","Q12",35,16,0.25,0,1,35.8494847526791,0,0,"P1 Q2","yes","P1"
"169","Q12",35,10,64.0646161862044,1,6,36.7482410248317,0,0,"P1 Q2","yes","P1"
"170","Q12",36,10,73.753366652629,1,7,35.42946055,0,0,"P1 Q2","yes","P1"
"171","Q12",36,18,0.25,1,1,34.630568345294,0,1,"P1 Q2","yes","P1"
"172","Q12",37,19,0.25,0,1,17.2677527041236,0,1,"P1 Q2","yes","P1"
"173","Q12",37,10,43.8738269279694,1,8,28.6631043,0,0,"P1 Q2","yes","P1"
"174","Q12",38,21,0.25,0,1,20.0091558316766,0,1,"P1 Q2","yes","P1"
"175","Q12",38,20,0.25,0,1,27.8632941202414,0,1,"P1 Q2","yes","P1"
"176","Q12",38,22,0.25,0,1,2.0924198774904,1,1,"P1 Q2","yes","P1"
"177","Q12",38,10,66.6507321647805,1,9,23.9127035,0,0,"P1 Q2","yes","P1"
"178","Q12",38,18,4.28721511453839,1,3,34.2239988,0,0,"P1 Q2","yes","P1"
"179","Q12",39,18,1.70113498842501,0,4,34.89660975,0,0,"P1 Q2","yes","P1"
"180","Q12",39,23,0.25,1,1,2.0458378461971,1,1,"P1 Q2","yes","P1"
"181","Q12",40,23,0.25,0,2,2.6939011280506,1,0,"P1 Q2","yes","P1"
"182","Q12",40,10,88.0358439575358,1,11,21.2550566,0,0,"P1 Q2","yes","P1"
"183","Q12",45,24,75.2362937652638,1,1,18.6322019,0,0,"P1 Q2","yes","P1"
"184","Q12",46,25,20.4708569787718,1,1,-6.24243989832962e-09,1,0,"P1 Q2","yes","P1"
"185","Q12",46,24,64.1566359780139,1,2,20.4953034972293,0,0,"P1 Q2","yes","P1"
"186","Q12",46,26,17.1189145343626,0,1,2.09579695820139e-08,1,0,"P1 Q2","yes","P1"
"187","Q12",49,25,248.874297324825,1,4,3.33592709012009e-09,0,0,"P1 Q2","yes","P1"
"188","Q12",49,27,73.3882751730973,1,3,3.13627691318379,0,0,"P1 Q2","yes","P1"
"189","Q12",50,25,238.015514184717,1,5,-1.74982943690338e-08,0,0,"P1 Q2","yes","P1"
"190","Q12",50,27,95.2046167618266,0,4,0.111801908497766,0,0,"P1 Q2","yes","P1"
"191","Q12",51,25,285.508015682542,1,6,2.54339882488352e-09,0,0,"P1 Q2","yes","P1"
"192","Q12",54,25,338.448863798329,1,9,-1.83367654393862e-08,0,0,"P1 Q2","yes","P1"
"193","Q12",54,115,0.25,1,3,21.2248448953089,0,0,"P1 Q2","yes","P1"
"194","Q12",54,60,0.25,1,3,25.2766183365824,0,0,"P1 Q2","yes","P1"
"195","Q12",54,50,0.25,1,3,19.1740112996488,0,0,"P1 Q2","yes","P1"
"196","Q12",55,50,0.25,0,4,18.5048284865257,0,0,"P1 Q2","yes","P1"
"197","Q12",55,60,0.25,1,4,27.0491714632332,0,0,"P1 Q2","yes","P1"
"198","Q12",55,25,432.032253529253,1,10,-4.44026682089316e-09,0,0,"P1 Q2","yes","P1"
"199","Q12",55,115,0.25,0,4,21.1167370827081,0,0,"P1 Q2","yes","P1"
"200","Q12",56,60,0.25,0,5,27.0512355257351,0,0,"P1 Q2","yes","P1"
"201","Q12",56,179,0.25,1,1,21.8012308333457,0,1,"P1 Q2","yes","P1"
"202","Q12",56,25,0.25,1,11,6.44066285029,0,0,"P1 Q2","yes","P1"
"203","Q13",30,12,6.00665849911439,1,1,31.3762371,0,0,"P1 Q3","yes","P1"
"204","Q13",30,11,6.22831972926241,1,1,8.26501205,0,0,"P1 Q3","yes","P1"
"205","Q13",31,12,12.4868325100545,1,2,30.9356496,0,0,"P1 Q3","yes","P1"
"206","Q13",31,11,16.1391782493853,1,2,8.53842299999999,0,0,"P1 Q3","yes","P1"
"207","Q13",32,11,47.3909344755587,1,3,5.40842534999999,0,0,"P1 Q3","yes","P1"
"208","Q13",32,12,0.25,1,3,31.5982316237199,0,0,"P1 Q3","yes","P1"
"209","Q13",33,12,54.0898840500459,1,4,27.6041027,0,0,"P1 Q3","yes","P1"
"210","Q13",33,11,25.0269485413131,1,4,5.66654565,0,0,"P1 Q3","yes","P1"
"211","Q13",34,12,28.968777599551,1,5,27.9537777,0,0,"P1 Q3","yes","P1"
"212","Q13",34,11,13.812296732877,1,5,3.63640345,0,0,"P1 Q3","yes","P1"
"213","Q13",35,12,30.5428828082905,1,6,28.7359332,0,0,"P1 Q3","yes","P1"
"214","Q13",35,15,0.25,0,1,5.2936870679718,0,1,"P1 Q3","yes","P1"
"215","Q13",35,13,0.25,0,1,8.83438863376931,0,0,"P1 Q3","yes","P1"
"216","Q13",35,14,0.25,0,1,5.653539412057,0,0,"P1 Q3","yes","P1"
"217","Q13",35,11,8.73201473950485,0,6,2.7640519,0,0,"P1 Q3","yes","P1"
"218","Q13",36,12,9.58545466646416,0,7,30.16988555,0,0,"P1 Q3","yes","P1"
"219","Q13",36,16,0.25,0,1,31.7327941238452,0,1,"P1 Q3","yes","P1"
"220","Q13",38,19,0.25,0,1,15.1554769209064,0,1,"P1 Q3","yes","P1"
"221","Q13",38,17,0.25,0,1,28.3338777144297,0,1,"P1 Q3","yes","P1"
"222","Q13",38,21,0.25,0,1,16.407151922072,0,1,"P1 Q3","yes","P1"
"223","Q13",38,20,0.25,0,1,16.3622652032802,0,1,"P1 Q3","yes","P1"
"224","Q13",38,18,0.25,0,1,28.8671183399263,0,1,"P1 Q3","yes","P1"
"225","Q13",38,22,0.25,0,1,1.4604081581518,1,1,"P1 Q3","yes","P1"
"226","Q13",39,24,0.25,0,1,0.9097136263889,1,1,"P1 Q3","yes","P1"
"227","Q13",39,23,0.25,0,1,18.2183480175088,0,1,"P1 Q3","yes","P1"
"228","Q13",41,25,0.25,0,1,11.3629456673742,0,0,"P1 Q3","yes","P1"
"229","Q13",45,29,0.25,0,1,6.6876198817701,0,1,"P1 Q3","yes","P1"
"230","Q13",45,27,0.25,0,1,22.3852394276396,0,1,"P1 Q3","yes","P1"
"231","Q13",45,28,0.25,0,1,6.0193894123977,0,1,"P1 Q3","yes","P1"
"232","Q13",46,30,0.25,0,1,2.79915503439861,1,1,"P1 Q3","yes","P1"
"233","Q13",46,31,0.249999999999998,1,1,12.8720816062798,0,1,"P1 Q3","yes","P1"
"234","Q13",49,32,34.6018658822118,1,1,-1.97724336903349e-08,0,0,"P1 Q3","yes","P1"
"235","Q13",56,47,125.466153697979,1,1,17.0725331763943,0,0,"P1 Q3","yes","P1"
"236","Q13",56,43,20.3989435019772,1,1,9.08856909500557,0,0,"P1 Q3","yes","P1"
"237","Q13",56,45,61.4957857569098,1,1,4.16185660862594,0,0,"P1 Q3","yes","P1"
"238","Q13",56,44,19.8789248158758,1,1,11.0583284973926,0,0,"P1 Q3","yes","P1"
"239","Q13",56,41,65.15464054475,1,1,5.72503942656985,0,0,"P1 Q3","yes","P1"
"240","Q13",56,48,98.6021099470024,1,1,2.41395582354912,0,0,"P1 Q3","yes","P1"
"241","Q13",56,42,3.2438411321197,1,1,1.78965109398632e-08,1,0,"P1 Q3","yes","P1"
"242","Q13",56,46,50.8703439656225,1,1,18.1689808372051,0,0,"P1 Q3","yes","P1"
"243","Q13",56,40,0.2074516670447,0,1,20.9286613102069,0,0,"P1 Q3","yes","P1"
"244","Q14",30,13,3.68933607748903,1,1,5.0010597,0,0,"P1 Q4","yes","P1"
"245","Q14",30,15,90.2291421054551,1,1,15.344116,0,0,"P1 Q4","yes","P1"
"246","Q14",30,16,33.8498686696798,1,1,3.5849199,0,0,"P1 Q4","yes","P1"
"247","Q14",30,14,5.07305236973084,0,1,37.36374725,0,0,"P1 Q4","yes","P1"
"248","Q14",31,16,46.0811734304696,1,2,1.77834488740534,0,0,"P1 Q4","yes","P1"
"249","Q14",31,13,3.8600280735575,0,2,3.38538550002126,0,0,"P1 Q4","yes","P1"
"250","Q14",31,15,116.894844965518,1,2,13.3449206488971,0,0,"P1 Q4","yes","P1"
"251","Q14",32,16,54.8542360697308,1,3,3.1351988,0,0,"P1 Q4","yes","P1"
"252","Q14",32,15,163.177244585505,1,3,15.27791365,0,0,"P1 Q4","yes","P1"
"253","Q14",33,15,348.220322135183,1,4,8.22298005975969,0,0,"P1 Q4","yes","P1"
"254","Q14",33,16,132.002066252599,1,4,2.24737561893562e-08,0,0,"P1 Q4","yes","P1"
"255","Q14",33,17,16.9520260032807,0,1,-1.35665256806305e-08,1,0,"P1 Q4","yes","P1"
"256","Q14",34,19,0.25,1,1,10.2595003538467,0,0,"P1 Q4","yes","P1"
"257","Q14",34,18,0.25,1,1,21.2778488016083,0,0,"P1 Q4","yes","P1"
"258","Q14",34,16,67.0989839205178,1,5,0.5151276882887,0,0,"P1 Q4","yes","P1"
"259","Q14",34,15,136.036480172011,1,5,9.76718550940534,0,0,"P1 Q4","yes","P1"
"260","Q14",35,15,322.30690026841,1,6,6.80595582659784,0,0,"P1 Q4","yes","P1"
"261","Q14",35,18,4.9341027552292,1,2,20.4594363008461,0,0,"P1 Q4","yes","P1"
"262","Q14",35,21,4.6356598717346,1,1,4.21881907186616e-09,1,0,"P1 Q4","yes","P1"
"263","Q14",35,19,2.2068976615909,0,2,10.6201691041825,0,0,"P1 Q4","yes","P1"
"264","Q14",35,16,103.104671800962,1,6,1.09466907707139,0,0,"P1 Q4","yes","P1"
"265","Q14",35,20,2.8067868357166,1,1,4.21881907186616e-09,1,0,"P1 Q4","yes","P1"
"266","Q14",35,22,9.7096938202685,0,1,4.21881907186616e-09,1,0,"P1 Q4","yes","P1"
"267","Q14",35,23,0.25,0,1,16.4691862971298,0,0,"P1 Q4","yes","P1"
"268","Q14",36,16,92.0599235638637,1,7,0.14091364826163,0,0,"P1 Q4","yes","P1"
"269","Q14",36,18,5.7106249424796,1,3,20.3414847382362,0,0,"P1 Q4","yes","P1"
"270","Q14",36,20,1.2927296381609,1,2,2.3516633973486e-08,1,0,"P1 Q4","yes","P1"
"271","Q14",36,21,13.529357683402,0,2,2.3516633973486e-08,1,0,"P1 Q4","yes","P1"
"272","Q14",36,15,249.683684506909,1,7,12.2163058443479,0,0,"P1 Q4","yes","P1"
"273","Q14",36,24,0.25,0,1,11.1482901984243,0,1,"P1 Q4","yes","P1"
"274","Q14",37,20,5.0573988258147,1,3,-2.01204812810829e-08,1,0,"P1 Q4","yes","P1"
"275","Q14",37,25,0.25,0,1,27.2193222446417,0,1,"P1 Q4","yes","P1"
"276","Q14",37,15,301.523653242087,1,8,7.54889096414166,0,0,"P1 Q4","yes","P1"
"277","Q14",37,18,2.4839015922156,1,4,19.7071902246414,0,0,"P1 Q4","yes","P1"
"278","Q14",37,16,93.9648469370433,1,8,0.211451121915644,0,0,"P1 Q4","yes","P1"
"279","Q14",38,33,0.25,1,1,7.157831600958,0,1,"P1 Q4","yes","P1"
"280","Q14",38,37,0.25,0,1,15.8051972340115,0,1,"P1 Q4","yes","P1"
"281","Q14",38,28,0.25,0,1,0.5922026885932,1,1,"P1 Q4","yes","P1"
